5.38, 50601, 10
5.4, 50611, 30
5.45, 50641, 10
5.46, 50651, 10
5.49, 50661, 10
5.5, 50671, 20
5.50, 50691, 19
5.54, 50710, 10
5.6, 50720, 20
5.79, 50740, 10
5.8, 50750, 40
5.89, 50790, 10
5.9, 50800, 48
5.90, 50848, 10
50, 50858, 745
50.37, 51603, 19
50.8, 51622, 9
500, 51631, 517
502, 52148, 18
503, 52166, 9
506, 52175, 9
51, 52184, 126
51.34, 52310, 18
51.8, 52328, 10
510, 52338, 9
513, 52347, 10
513.30, 52357, 9
514, 52366, 9
515.83, 52375, 26
517, 52401, 9
518, 52410, 9
519, 52419, 10
52, 52429, 72
52.3, 52501, 9
52.5, 52510, 9
52.8, 52519, 10
520, 52529, 10
522, 52539, 10
524, 52549, 12
525, 52561, 18
526, 52579, 10
529, 52589, 19
53, 52608, 103
53.2, 52711, 9
53.37, 52720, 9
53.4, 52729, 10
53.6, 52739, 10
53.85, 52749, 10
530, 52759, 29
533, 52788, 9
537, 52797, 18
538.90, 52815, 28
54, 52843, 136
54.2, 52979, 10
54.69, 52989, 19
540, 53008, 20
544.76, 53028, 10
545, 53038, 10
548, 53048, 20
549, 53068, 10
54th, 53078, 9
55, 53087, 155
550, 53242, 56
551, 53298, 9
555, 53307, 9
556.53, 53316, 9
557, 53325, 10
559, 53335, 9
56, 53344, 137
560, 53481, 20
561, 53501, 9
563, 53510, 9
564, 53519, 10
569, 53529, 9
569.99, 53538, 9
56th, 53547, 9
57, 53556, 149
570, 53705, 9
570.56, 53714, 9
571, 53723, 9
573.60, 53732, 9
574, 53741, 10
575.11, 53751, 9
576.06, 53760, 9
576.63, 53769, 9
57th, 53778, 19
58, 53797, 85
58.35, 53882, 9
58.6, 53891, 9
580.99, 53900, 9
581.18, 53909, 9
583.08, 53918, 10
584, 53928, 9
584.41, 53937, 27
584.60, 53964, 9
585.5, 53973, 10
586, 53983, 18
588, 54001, 19
59, 54020, 49
59.8, 54069, 10
590, 54079, 9
594, 54088, 10
599, 54098, 9
5a, 54107, 9
5th, 54116, 29
6, 54145, 667
6.1, 54812, 10
6.12, 54822, 10
6.3, 54832, 29
6.3255, 54861, 10
6.3475, 54871, 10
6.3775, 54881, 9
6.3830, 54890, 10
6.4175, 54900, 10
6.4265, 54910, 10
6.4325, 54920, 10
6.4490, 54930, 10
6.45, 54940, 9
6.4600, 54949, 10
6.486, 54959, 10
6.5, 54969, 10
6.55, 54979, 10
6.6, 54989, 9
6.61, 54998, 10
6.62, 55008, 10
6.68, 55018, 10
